rollout_index,global_step,reward_per_rollout,NightMinutes_per_rollout,OverCapMinutes_per_rollout,reward_per_step,NightMinutes_per_step,OverCapMinutes_per_step,policy_entropy,lambda1,lambda2,completed_episodes,selected_checkpoint_step
1,2048,1756.2380450292403,512.5211765594361,0.0,0.8575381079244337,0.25025448074191214,0.0,5.883525358978659,0.0,0.0,64,61440
2,4096,1715.7974206819736,482.113086975854,0.0,0.8377917093173699,0.2354067807499287,0.0,5.836860697949305,0.0,0.0,67,61440
3,6144,1794.1674666998126,469.8909044482011,0.0,0.8760583333495179,0.2294389181875982,0.0,5.790131465531886,0.0,0.0,64,61440
4,8192,1728.7632844751301,538.2892244385869,0.0,0.8441226974976221,0.26283653537040375,0.0,5.760598328430206,0.0,0.0,67,61440
5,10240,1811.9054354142243,585.194488263003,0.0,0.8847194508858517,0.28573949622216943,0.0,5.74532900378108,0.0,0.0,65,61440
6,12288,1777.2200088219981,513.2297306834082,0.0,0.8677832074326163,0.2506004544352579,0.0,5.738917701179162,0.0,0.0,61,61440
7,14336,1740.4286227146429,533.8732132014695,0.0,0.8498186634348842,0.26068027988353004,0.0,5.746781958034262,0.0,0.0,63,61440
8,16384,1790.6751804321354,560.1983430956501,0.0,0.8743531154453786,0.2735343472146729,0.0,5.731850327458233,0.0,0.0,60,61440
9,18432,1749.6519253796766,512.6557095549837,0.0,0.8543222291892952,0.25032017068114437,0.0,5.717359842034057,0.0,0.0,63,61440
10,20480,1731.8354509059827,480.09003522974956,0.0,0.8456227787626869,0.23441896251452615,0.0,5.702397242421284,0.0,0.0,64,61440
11,22528,1739.177346040209,467.99603971615284,0.0,0.8492076884961958,0.22851369126765275,0.0,5.688816000474617,0.0,0.0,60,61440
12,24576,1750.1459539802368,539.2141880701192,0.0,0.8545634540919125,0.2632881777686129,0.0,5.670357634313405,0.0,0.0,60,61440
13,26624,1726.111714918793,459.1285479204397,0.0,0.8428279858001919,0.2241838612892772,0.0,5.662724593887106,0.0,0.0,65,61440
14,28672,1780.9136866214046,483.1958580104655,0.0,0.8695867610456077,0.2359354775441726,0.0,5.653831922914833,0.0,0.0,63,61440
15,30720,1763.9478648858117,479.52626972480346,0.0,0.8613026684012752,0.2341436863890642,0.0,5.653445041039959,0.0,0.0,65,61440
16,32768,1750.712339481741,469.47166552363416,0.0,0.8548400095125689,0.229234211681462,0.0,5.644652236718684,0.0,0.0,66,61440
17,34816,1717.8290179302778,503.3978647945318,0.0,0.8387837001612685,0.245799738669205,0.0,5.636667370097712,0.0,0.0,60,61440
18,36864,1818.7673007244584,571.4847849311506,0.0,0.8880699710568645,0.27904530514216336,0.0,5.60685025411658,0.0,0.0,62,61440
19,38912,1719.734646872794,538.6149098174039,0.0,0.8397141830433564,0.26299556143427927,0.0,5.594053149223328,0.0,0.0,63,61440
20,40960,1732.8585452260875,398.00809210456214,0.0,0.8461223365361755,0.19433988872293073,0.0,5.574420340359211,0.0,0.0,65,61440
21,43008,1713.5925674814732,470.2319474482905,0.0,0.8367151208405631,0.2296054430899856,0.0,5.556554699782282,0.0,0.0,61,61440
22,45056,1782.8624342255082,582.8337422136414,0.0,0.8705382979616739,0.28458678819025457,0.0,5.53186391107738,0.0,0.0,62,61440
23,47104,1760.317615933349,535.5208915989224,0.0,0.8595300859049556,0.2614848103510363,0.0,5.52097343839705,0.0,0.0,68,61440
24,49152,1733.4506698569064,526.0020499993407,0.0,0.8464114598910676,0.25683693847624056,0.0,5.519243343034759,0.0,0.0,64,61440
25,51200,1687.8466854069588,433.92341546770774,0.0,0.8241438893588666,0.21187666770884167,0.0,5.509702197043225,0.0,0.0,61,61440
26,53248,1743.487821747791,484.2195732467273,0.0,0.8513124129627886,0.23643533849937856,0.0,5.5069124842993915,0.0,0.0,63,61440
27,55296,1738.718092757836,514.1032269691698,0.0,0.8489834437294121,0.25102696629353993,0.0,5.480341270333156,0.0,0.0,65,61440
28,57344,1774.3373168476462,499.16276276074717,0.0,0.8663756429920147,0.24373181775427108,0.0,5.468288941774517,0.0,0.0,59,61440
29,59392,1714.728682220494,469.7282722238259,0.0,0.8372698643654756,0.22935950792179,0.0,5.454431872582063,0.0,0.0,59,61440
30,61440,1699.9526688328112,490.43649371101594,0.0,0.8300550140785211,0.239470944194832,0.0,5.437519219936803,0.0,0.0,61,61440
31,63488,1689.6063304911042,528.2757066435161,0.0,0.8250030910601095,0.2579471223845293,0.0,5.4288244370836765,0.0,0.0,67,61440
32,65536,1758.0506231309919,501.6428153759136,0.0,0.8584231558256796,0.2449427809452703,0.0,5.438089513918385,0.0,0.0,62,61440
33,67584,1784.5318986073269,564.0264865743097,0.0,0.8713534661168588,0.2754035578976122,0.0,5.4186449910048395,0.0,0.0,57,61440
34,69632,1671.2590560365497,445.4257457000401,0.0,0.8160444609553466,0.21749303989259772,0.0,5.381046114722267,0.0,0.0,63,61440
35,71680,1776.088358828484,458.1993882625676,0.0,0.8672306439592207,0.22373017005008183,0.0,5.395957231288776,0.0,0.0,61,61440
36,73728,1631.8858204043186,445.6581454971599,0.0,0.7968192482442962,0.21760651635603512,0.0,5.397435300983489,0.0,0.0,64,61440
37,75776,1778.9654119907434,449.65110732485607,0.0,0.8686354550736052,0.21955620474846488,0.0,5.367567422101274,0.0,0.0,61,61440
38,77824,1751.828081007785,585.4099161840611,0.0,0.8553848051795825,0.2858446856367486,0.0,5.371922019170597,0.0,0.0,61,61440
