rollout_index,global_step,reward_per_rollout,NightMinutes_per_rollout,OverCapMinutes_per_rollout,reward_per_step,NightMinutes_per_step,OverCapMinutes_per_step,policy_entropy,lambda1,lambda2,completed_episodes,selected_checkpoint_step
1,2048,1741.3028635089424,519.4232222842679,0.0,0.8502455388227258,0.2536246202559902,0.0,5.883633273188025,0.0,0.0,61,81920
2,4096,1710.4960247049682,490.50616444737994,0.0,0.8352031370629728,0.23950496310907224,0.0,5.83791948412545,0.0,0.0,65,81920
3,6144,1761.5135564319671,553.4516291138376,0.0,0.8601140412265464,0.270240053278241,0.0,5.810536717996001,0.0,0.0,64,81920
4,8192,1758.724982025516,562.3505806844319,0.0,0.8587524326296465,0.27458524447482024,0.0,5.78662682371214,0.0,0.0,63,81920
5,10240,1725.6901048030486,458.57802037132114,0.0,0.8426221214858636,0.22391504900943415,0.0,5.763868062524125,0.0,0.0,67,81920
6,12288,1713.2746299853163,494.7685109326305,0.0,0.8365598779225177,0.24158618697882348,0.0,5.7510427525267005,0.0,0.0,69,81920
7,14336,1797.1310519456213,475.385364874437,0.0,0.8775053964578229,0.2321217601925962,0.0,5.751816660864279,0.0,0.0,57,81920
8,16384,1752.7091625930707,522.3029470537788,0.0,0.8558150207973978,0.2550307358661029,0.0,5.733413110254332,0.0,0.0,63,81920
9,18432,1671.9855049635407,485.0437559147039,0.0,0.8163991723454789,0.23683777144272652,0.0,5.733025988331065,0.0,0.0,63,81920
10,20480,1743.7376237476435,498.1656581861644,0.0,0.8514343865955291,0.2432449502862131,0.0,5.709848870756105,0.0,0.0,64,81920
11,22528,1672.6494386573868,554.7712527101055,0.0,0.8167233587194271,0.2708844007373562,0.0,5.699190890416503,0.0,0.0,62,81920
12,24576,1732.904800383986,523.7268219565186,0.0,0.8461449220624931,0.25572598728345636,0.0,5.690686835674569,0.0,0.0,60,81920
13,26624,1722.2783370072698,518.3889884731605,0.0,0.840956219241831,0.2531196232779104,0.0,5.68108350597322,0.0,0.0,62,81920
14,28672,1721.873995510681,490.6835695626517,0.0,0.8407587868704497,0.23959158670051353,0.0,5.66595171764493,0.0,0.0,67,81920
15,30720,1769.1437565695735,434.85913472819914,0.0,0.8638397248874871,0.21233356187900349,0.0,5.652099824510515,0.0,0.0,69,81920
16,32768,1769.8129007260031,472.5055209265993,0.0,0.8641664554326187,0.23071558638994105,0.0,5.6333470901008695,0.0,0.0,61,81920
17,34816,1713.6928090542426,476.25590725866533,0.0,0.8367640669210169,0.23254682971614518,0.0,5.61857655714266,0.0,0.0,60,81920
18,36864,1725.0652233628737,443.90404877747335,0.0,0.8423170035951532,0.21675002381712566,0.0,5.610194327775389,0.0,0.0,61,81920
19,38912,1663.3522976208285,481.0475469970732,0.0,0.8121837390726702,0.23488649755716465,0.0,5.591065571177751,0.0,0.0,68,81920
20,40960,1696.4003456955404,421.5604706997434,0.0,0.8283204812966506,0.20584007358385908,0.0,5.586420044535771,0.0,0.0,62,81920
21,43008,1719.5472461459472,551.0668146161505,0.0,0.8396226787822008,0.26907559307429224,0.0,5.557934287702665,0.0,0.0,62,81920
22,45056,1718.4765482068667,521.3486309246757,0.0,0.8390998770541341,0.2545647611936893,0.0,5.542875161394477,0.0,0.0,65,81920
23,47104,1701.5207105758939,493.75547529383397,0.0,0.8308206594608857,0.24109154067081737,0.0,5.552930932724848,0.0,0.0,70,81920
24,49152,1664.7027152539226,428.4340508894428,0.0,0.8128431226825794,0.20919631391086074,0.0,5.520526486448944,0.0,0.0,70,81920
25,51200,1743.205252623577,472.9201714792635,0.0,0.851174439757606,0.23091805248010913,0.0,5.529167597414926,0.0,0.0,63,81920
26,53248,1783.0684928972753,529.8533102485397,0.0,0.8706389125474977,0.2587174366447948,0.0,5.499018866335973,0.0,0.0,61,81920
27,55296,1756.5452622325101,497.83906966701795,0.0,0.8576881163244678,0.2430854832358486,0.0,5.4764249259606,0.0,0.0,61,81920
28,57344,1747.1122037865603,479.0288182237885,0.0,0.8530821307551564,0.23390079014833423,0.0,5.469438512343913,0.0,0.0,68,81920
29,59392,1653.4195780137236,404.22203617207316,0.0,0.8073337783270135,0.1973740410996451,0.0,5.451151101151481,0.0,0.0,61,81920
30,61440,1756.6028269228318,515.128851827744,0.0,0.857716224083414,0.25152775968151564,0.0,5.424738317728043,0.0,0.0,61,81920
