rollout_index,global_step,reward_per_rollout,NightMinutes_per_rollout,OverCapMinutes_per_rollout,reward_per_step,NightMinutes_per_step,OverCapMinutes_per_step,policy_entropy,lambda1,lambda2,completed_episodes,selected_checkpoint_step
1,2048,1643.1277541813117,564.2396821173753,72.5755146408417,0.8023084737213436,0.27550765728387466,0.03543726300822349,5.883598248939961,0.0,0.12490228613988508,23,100352
2,4096,1748.5004980765666,641.0310913840572,64.13453995378022,0.8537600088264485,0.31300346258987166,0.03131569333680675,5.838289969600737,0.0,0.20730775847044103,23,100352
3,6144,1724.3406989514056,567.1289569346292,124.22248782892657,0.841963231909866,0.2769184360032369,0.060655511635218054,5.805450001498684,0.0,0.5535229444981615,23,100352
4,8192,1711.972998896762,644.2835564422425,91.03550298213783,0.8359243158675596,0.3145915802940637,0.044450929190496986,5.779440720332786,0.0,0.8284485232338237,20,100352
5,10240,1644.3708064625177,541.4216779262892,90.68828768005035,0.8029154328430262,0.2643660536749459,0.044281390468774585,5.76076250593178,0.0,1.069654082496583,21,100352
6,12288,1718.9778779736303,573.0936575763546,122.81046811250067,0.8393446669793116,0.2798308874884544,0.05996604888305697,5.752123379148543,0.0,1.4129692098175939,23,100352
7,14336,1742.9861544215971,565.6170967878315,103.77531147487478,0.8510674582136705,0.27618022304093337,0.0506715388060912,5.72867057332769,0.0,1.7164939300080886,21,100352
8,16384,1679.3330305080592,725.5601190257938,119.06325708808629,0.8199868313027633,0.3542774018680634,0.05813635600004213,5.710141609190032,0.0,2.060194088699949,21,100352
9,18432,1592.0172579988587,554.32614353605,67.51947787536858,0.7773521767572552,0.27066706227346193,0.032968495056332314,5.685715855797753,0.0,2.2414035660265537,20,100352
10,20480,1675.1193872693536,570.8282551114601,111.91841068852025,0.8179293883151141,0.2787247339411426,0.05464766146900403,5.665270199533552,0.0,2.6087855249474297,20,100352
11,22528,1660.8597238191824,497.8883074141296,79.07770159804423,0.8109666620210851,0.24310952510455547,0.038612158983420033,5.631978952558711,0.0,2.7466420057601653,23,100352
12,24576,1684.3247533534357,597.6210037129708,68.4753545282876,0.8224241959733573,0.29180713071922404,0.03343523170326543,5.611475058132783,0.0,2.884686801875336,22,100352
13,26624,1675.6349239414944,614.8054524392417,68.02692407748742,0.8181811152058078,0.30019797482384847,0.033216271522210655,5.591749117244035,0.0,2.9610674127590904,25,100352
14,28672,1695.1922493979014,474.42989120545985,102.3860674470161,0.827730590526319,0.23165522031516594,0.04999319699561333,5.5572987862396985,0.0,3.380170932369815,17,100352
15,30720,1690.2714739496068,618.4099636365943,76.2678397300492,0.8253278681394565,0.3019579900569308,0.03724015611818809,5.544421068625525,0.0,3.5073101682218253,24,100352
16,32768,1651.2391700240632,584.8561713739209,100.83920409704282,0.8062691259883121,0.2855743024286723,0.04923789262550919,5.548600365873426,0.0,3.783575504259545,21,100352
17,34816,1710.7382092270582,651.5273891582287,67.25681615469651,0.8353213912241495,0.3181286079874164,0.032840242263035405,5.53695453167893,0.0,3.9023164847856697,21,100352
18,36864,1757.9683429874306,642.6933254411675,97.49739642181339,0.8583829799743313,0.3138151003130701,0.04760615059658857,5.546355237718672,0.0,4.200110434740587,21,100352
19,38912,1650.4040433729244,627.8182406456137,86.08548888589263,0.8058613493031858,0.3065518753152411,0.04203393012006476,5.516779676545411,0.0,4.3950468119353445,21,100352
20,40960,1666.712741464124,562.0867164665812,73.67142582866194,0.8138245807930293,0.27445640452469783,0.03597237589290134,5.50910010188818,0.0,4.562517724376322,22,100352
21,43008,1703.8195465964955,598.4236601612001,57.883556406240714,0.83194313798657,0.292199052813086,0.028263455276484724,5.515211429679766,0.0,4.623541931235334,23,100352
22,45056,1688.8880513996967,573.184126069408,94.26693102314546,0.8246523688475081,0.2798750615573281,0.046028774913645244,5.5020042401738465,0.0,4.818606084093972,24,100352
23,47104,1697.5669734039373,669.2500156551787,88.6076720149913,0.8288901237323912,0.3267822342066302,0.04326546485106997,5.500756467459723,0.0,5.076250643085047,20,100352
24,49152,1777.033843165223,684.3820265762313,93.82776267535586,0.8676923062330191,0.33417091141417543,0.0458143372438261,5.497446714667603,0.0,5.357981954223513,20,100352
25,51200,1705.0827138128286,657.2920203198403,91.3307386711868,0.8325599188539202,0.320943369296797,0.044595087241790426,5.468284705420956,0.0,5.5684944214631,22,100352
26,53248,1693.503215026572,599.9600519044673,85.02698603204506,0.8269058667121933,0.29294924409397816,0.0415170830234595,5.455625520320609,0.0,5.69473207245328,24,100352
27,55296,1591.6287389229083,517.6690081559232,66.64345580946939,0.7771624701772013,0.25276807038863436,0.032540749906967474,5.444762819679454,0.0,5.878828756215859,21,100352
28,57344,1711.9056834107123,612.4642041615917,103.5773146710267,0.8358914469778869,0.2990547871882772,0.050574860679212255,5.428937060991302,0.0,6.097212287418924,23,100352
29,59392,1689.9720359013922,644.3727817615625,166.95424386998747,0.8251816581549767,0.3146351473445129,0.08152062688964232,5.40970439161174,0.0,6.661562187398463,23,100352
30,61440,1656.9707371365141,536.6614962265294,67.62636742621926,0.8090677427424385,0.26204174620436005,0.033020687219833623,5.409475165652111,0.0,6.764390670783177,24,100352
31,63488,1596.6897095578088,441.09331024225764,57.67362315926232,0.7796336472450238,0.21537759289172737,0.028160948808233555,5.411290182033554,0.0,6.824502124394456,23,100352
32,65536,1714.6646160990135,633.5348537702948,92.0068768167786,0.8372385820795964,0.3093431903175268,0.044925232820692676,5.39253017748706,0.0,7.03388859390798,23,100352
33,67584,1764.4677889066254,702.6370403064558,79.56599170033137,0.8615565375520632,0.3430844923371366,0.038850581884927425,5.392327831592411,0.0,7.14927719120947,22,100352
34,69632,1746.9745828529956,688.0405535006229,115.2853494242162,0.8530149330336892,0.335957301513976,0.05629167452354306,5.403842683648691,0.0,7.474808625343089,22,100352
35,71680,1746.9762609392542,649.5284171748042,71.18270439996608,0.8530157524117452,0.31715254744863486,0.03475717988279594,5.403544711181894,0.0,7.638869193979372,23,100352
36,73728,1647.0655919912367,539.0706998221835,59.35732286608237,0.804231246089471,0.26321811514755056,0.028983067805704282,5.3878591421525925,0.0,7.734243640636419,22,100352
37,75776,1701.5392533885524,449.92147694487454,102.54635073995509,0.8308297135686291,0.21968822116448952,0.050071460322243695,5.390151791507378,0.0,7.970876672363037,24,100352
38,77824,1680.0962852635807,631.0800615819496,89.37139766521403,0.8203595142888578,0.30814456131931134,0.04363837776621779,5.376049405662343,0.0,8.168804536869757,23,100352
39,79872,1601.2288478569671,527.3828917505825,46.61130306442293,0.7818500233676597,0.2575111776125891,0.022759425324425257,5.371582635678351,0.0,8.18081894659043,23,100352
40,81920,1679.4472273775816,541.3904108663892,45.888602446583505,0.8200425914929598,0.2643507865558541,0.022406544163370852,5.353013165527955,0.0,8.180299191255184,22,100352
41,83968,1668.7079130533534,601.5563974815403,77.60077473338818,0.8147987856705827,0.29372870970778336,0.037891003287787196,5.339234443381429,0.0,8.307480598930198,23,100352
42,86016,1695.0075028687222,591.0890612723763,149.00116868249052,0.8276403822601183,0.2886177056994025,0.07275447689574732,5.331840839004144,0.0,8.941379379883397,19,100352
43,88064,1683.566489908694,606.2973191003248,118.08626100881023,0.8220539501507295,0.29604361284195546,0.05765930713320812,5.3381352801807225,0.0,9.26807014974638,23,100352
44,90112,1654.8197651937105,638.2332796721423,152.69346646691088,0.8080174634734915,0.31163734358991324,0.07455735667329633,5.307150804204866,0.0,9.804538465137048,21,100352
