rollout_index,global_step,reward_per_rollout,NightMinutes_per_rollout,OverCapMinutes_per_rollout,reward_per_step,NightMinutes_per_step,OverCapMinutes_per_step,policy_entropy,lambda1,lambda2,completed_episodes,selected_checkpoint_step
1,2048,1709.547706426865,524.4596407678375,83.32837612959148,0.8347400910287427,0.25608380896867067,0.04068768365702709,5.8837360348552465,0.0,0.14598222431077215,22,520192
2,4096,1704.7283603249193,609.3201166947451,146.7011436000463,0.832386894689902,0.297519588229856,0.0716314177734601,5.838060564827174,0.0,0.6117759768638814,21,520192
3,6144,1689.4506742419169,640.4209957788502,84.00990513944369,0.824927087032186,0.3127055643451417,0.04102046149386899,5.801320679951459,0.0,0.7771044541760664,21,520192
4,8192,1730.2453616303528,694.8298633284533,124.95019884682442,0.8448463679835707,0.3392723942033463,0.06101083928067599,5.775443527614698,0.0,1.114124369656041,22,520192
5,10240,1626.641169061828,460.6661063832413,70.82229390886135,0.7942583833309707,0.22493462225744204,0.03458119819768621,5.759403114905581,0.0,1.176434139210138,24,520192
6,12288,1713.2886823661509,609.5117962355432,92.18363173249921,0.8365667394365971,0.29761318175563634,0.04501153893188438,5.7495942891109735,0.0,1.3208643007885907,22,520192
7,14336,1734.3469984716144,626.2093202972185,93.0097957538757,0.846849120347468,0.3057662696763762,0.045414939332947116,5.730281042866409,0.0,1.4677749331145054,25,520192
8,16384,1681.4492162994966,545.6606969603312,201.78174308197828,0.8210201251462386,0.2664358871876617,0.0985262417392472,5.685313580557704,0.0,2.170816208270417,20,520192
9,18432,1738.390256761484,626.9011805429791,130.2800788790064,0.8488233675593183,0.3061040920620015,0.06361331976513984,5.652167873689905,0.0,2.7033136836250082,19,520192
10,20480,1622.1158442317628,580.6986825936704,66.28597973879393,0.7920487520662904,0.2835442786101906,0.03236620104433297,5.634870484471321,0.0,2.741133063813039,27,520192
11,22528,1643.943918170541,595.2337052202269,64.55317565873955,0.8027069912942095,0.2906414576270639,0.03152010530211892,5.600164197850972,0.0,2.8256881470482447,20,520192
12,24576,1705.4597578049031,656.933249381447,89.51955337259216,0.8327440223656754,0.3207681881745347,0.043710719420211014,5.593531048856676,0.0,3.0151738434694377,21,520192
13,26624,1735.1631132712337,531.872872741304,63.23746022324576,0.8472476139019696,0.25970355114321486,0.03087766612463172,5.586033265572041,0.0,3.0742012667132492,21,520192
